,PLAYER_ID,SHOT_ZONE_RANGE,SHOT_PERCENTAGE,SHOT_COUNT_MADE,SHOT_RANGE_BIN
546,201586,Less Than 8 ft.,0.584070796460177,66,0
547,201587,16-24 ft.,0.38095238095238093,24,16
548,201587,24+ ft.,0.3404255319148936,48,24
549,201587,8-16 ft.,0.4,14,8
550,201587,Back Court Shot,0.0,0,50
551,201587,Less Than 8 ft.,0.5333333333333333,32,0
552,201588,16-24 ft.,0.3617021276595745,17,16
553,201588,24+ ft.,0.4065040650406504,50,24
554,201588,8-16 ft.,0.43478260869565216,20,8
555,201588,Less Than 8 ft.,0.5408163265306123,53,0
556,201589,16-24 ft.,0.4421052631578947,42,16
557,201589,24+ ft.,0.3448275862068966,10,24
558,201589,8-16 ft.,0.46153846153846156,12,8
559,201589,Less Than 8 ft.,0.49019607843137253,25,0
560,201593,8-16 ft.,0.5,2,8
561,201593,Less Than 8 ft.,0.38461538461538464,10,0
562,201599,8-16 ft.,0.6666666666666666,2,8
563,201599,Less Than 8 ft.,0.73224043715847,134,0
564,201600,8-16 ft.,0.0,0,8
565,201600,Less Than 8 ft.,0.5142857142857142,36,0
566,201601,16-24 ft.,0.2,1,16
567,201601,24+ ft.,0.375,6,24
568,201601,8-16 ft.,0.0,0,8
569,201601,Less Than 8 ft.,0.47619047619047616,20,0
570,201609,16-24 ft.,0.5,18,16
571,201609,24+ ft.,0.3048780487804878,25,24
572,201609,8-16 ft.,0.49019607843137253,25,8
573,201609,Back Court Shot,0.0,0,50
574,201609,Less Than 8 ft.,0.5531914893617021,78,0
575,201619,Less Than 8 ft.,0.5,1,0
576,201627,16-24 ft.,0.5,6,16
577,201627,24+ ft.,0.4175824175824176,38,24
578,201627,8-16 ft.,0.32,8,8
579,201627,Less Than 8 ft.,0.47058823529411764,8,0
580,201933,16-24 ft.,0.4320388349514563,89,16
581,201933,24+ ft.,0.4,6,24
582,201933,8-16 ft.,0.40476190476190477,17,8
583,201933,Less Than 8 ft.,0.6612021857923497,121,0
584,201935,16-24 ft.,0.3979591836734694,39,16
585,201935,24+ ft.,0.34397163120567376,97,24
586,201935,8-16 ft.,0.41025641025641024,32,8
587,201935,Less Than 8 ft.,0.5315315315315315,118,0
588,201936,16-24 ft.,0.3225806451612903,10,16
589,201936,24+ ft.,0.3888888888888889,28,24
590,201936,8-16 ft.,0.0,0,8
591,201936,Less Than 8 ft.,0.46357615894039733,70,0
592,201937,16-24 ft.,0.32954545454545453,29,16
593,201937,24+ ft.,0.2727272727272727,18,24
594,201937,8-16 ft.,0.17391304347826086,4,8
595,201937,Less Than 8 ft.,0.4166666666666667,25,0
596,201939,16-24 ft.,0.4852941176470588,33,16
597,201939,24+ ft.,0.4609571788413098,183,24
598,201939,8-16 ft.,0.4915254237288136,29,8
599,201939,Back Court Shot,0.16666666666666666,1,50
600,201939,Less Than 8 ft.,0.6331658291457286,126,0
601,201941,16-24 ft.,0.373134328358209,25,16
602,201941,24+ ft.,0.0,0,24
603,201941,8-16 ft.,0.4146341463414634,17,8
604,201941,Less Than 8 ft.,0.60431654676259,84,0
605,201942,16-24 ft.,0.34265734265734266,49,16
606,201942,24+ ft.,0.3125,15,24
607,201942,8-16 ft.,0.4327485380116959,74,8
608,201942,Back Court Shot,0.0,0,50
609,201942,Less Than 8 ft.,0.5466666666666666,123,0
610,201943,16-24 ft.,0.2,1,16
611,201943,24+ ft.,0.37037037037037035,10,24
612,201943,8-16 ft.,0.5,3,8
613,201943,Back Court Shot,0.0,0,50
614,201943,Less Than 8 ft.,0.5263157894736842,10,0
615,201945,16-24 ft.,0.34,17,16
616,201945,24+ ft.,0.3793103448275862,22,24
617,201945,8-16 ft.,0.3783783783783784,14,8
618,201945,Less Than 8 ft.,0.4634146341463415,19,0
619,201946,24+ ft.,1.0,1,24
620,201946,8-16 ft.,0.0,0,8
621,201946,Less Than 8 ft.,0.45161290322580644,14,0
622,201949,16-24 ft.,0.5,1,16
623,201949,24+ ft.,0.3793103448275862,11,24
624,201949,8-16 ft.,0.5,3,8
625,201949,Back Court Shot,0.0,0,50
626,201949,Less Than 8 ft.,0.620253164556962,49,0
627,201950,16-24 ft.,0.21875,7,16
628,201950,24+ ft.,0.35714285714285715,35,24
629,201950,8-16 ft.,0.46153846153846156,30,8
630,201950,Back Court Shot,1.0,1,50
631,201950,Less Than 8 ft.,0.5067567567567568,75,0
632,201951,16-24 ft.,0.38095238095238093,16,16
633,201951,24+ ft.,0.34545454545454546,19,24
634,201951,8-16 ft.,0.4782608695652174,11,8
635,201951,Back Court Shot,0.0,0,50
636,201951,Less Than 8 ft.,0.4716981132075472,25,0
637,201952,16-24 ft.,0.3157894736842105,12,16
638,201952,24+ ft.,0.42045454545454547,37,24
639,201952,8-16 ft.,0.3389830508474576,20,8
640,201952,Less Than 8 ft.,0.4485981308411215,96,0
641,201954,16-24 ft.,0.359375,23,16
642,201954,24+ ft.,0.38461538461538464,30,24
643,201954,8-16 ft.,0.4666666666666667,14,8
644,201954,Less Than 8 ft.,0.543859649122807,62,0
645,201956,24+ ft.,0.4818181818181818,53,24
646,201956,8-16 ft.,0.1875,3,8
647,201956,Less Than 8 ft.,0.5983606557377049,73,0
648,201959,16-24 ft.,0.4166666666666667,10,16
649,201959,24+ ft.,0.0,0,24
650,201959,8-16 ft.,0.3902439024390244,16,8
651,201959,Less Than 8 ft.,0.5327102803738317,57,0
652,201960,16-24 ft.,0.26666666666666666,4,16
653,201960,24+ ft.,0.40540540540540543,30,24
654,201960,8-16 ft.,0.2727272727272727,6,8
655,201960,Back Court Shot,0.0,0,50
656,201960,Less Than 8 ft.,0.45454545454545453,35,0
657,201961,16-24 ft.,0.45,27,16
658,201961,24+ ft.,0.2564102564102564,20,24
659,201961,8-16 ft.,0.42857142857142855,6,8
660,201961,Less Than 8 ft.,0.5517241379310345,16,0
661,201962,16-24 ft.,0.3,3,16
662,201962,24+ ft.,0.38235294117647056,13,24
663,201962,8-16 ft.,0.2777777777777778,5,8
664,201962,Less Than 8 ft.,0.6956521739130435,16,0
665,201967,16-24 ft.,0.55,11,16
666,201967,24+ ft.,0.35714285714285715,20,24
667,201967,8-16 ft.,0.0,0,8
668,201967,Back Court Shot,0.0,0,50
669,201967,Less Than 8 ft.,0.65,26,0
670,201973,16-24 ft.,0.13333333333333333,2,16
671,201973,24+ ft.,0.47058823529411764,16,24
672,201973,8-16 ft.,0.5,2,8
673,201973,Less Than 8 ft.,0.44,22,0
674,201975,16-24 ft.,0.0,0,16
675,201975,8-16 ft.,0.0,0,8
676,201975,Less Than 8 ft.,0.5,1,0
677,201976,16-24 ft.,0.42857142857142855,6,16
678,201976,24+ ft.,0.45045045045045046,50,24
679,201976,8-16 ft.,0.6111111111111112,11,8
680,201976,Back Court Shot,0.0,0,50
681,201976,Less Than 8 ft.,0.4057971014492754,28,0
682,201977,16-24 ft.,0.46875,15,16
683,201977,24+ ft.,0.3656716417910448,49,24
684,201977,8-16 ft.,0.35714285714285715,10,8
685,201977,Back Court Shot,0.0,0,50
686,201977,Less Than 8 ft.,0.4819277108433735,40,0
687,201978,16-24 ft.,0.125,1,16
688,201978,24+ ft.,0.30952380952380953,13,24
689,201978,8-16 ft.,0.23529411764705882,4,8
690,201978,Less Than 8 ft.,0.6111111111111112,33,0
691,201980,16-24 ft.,0.32,8,16
692,201980,24+ ft.,0.34615384615384615,54,24
693,201980,8-16 ft.,0.32,8,8
694,201980,Less Than 8 ft.,0.5227272727272727,23,0
695,201988,16-24 ft.,0.4782608695652174,33,16
696,201988,24+ ft.,0.3700787401574803,47,24
697,201988,8-16 ft.,0.4,4,8
698,201988,Less Than 8 ft.,0.6222222222222222,28,0
699,202066,16-24 ft.,0.3157894736842105,6,16
700,202066,24+ ft.,0.33980582524271846,35,24
701,202066,8-16 ft.,0.3,3,8
702,202066,Less Than 8 ft.,0.5316455696202531,42,0
703,202083,16-24 ft.,0.4117647058823529,14,16
704,202083,24+ ft.,0.3487179487179487,68,24
705,202083,8-16 ft.,0.43333333333333335,13,8
706,202083,Less Than 8 ft.,0.4576271186440678,27,0
707,202087,16-24 ft.,0.4166666666666667,5,16
708,202087,24+ ft.,0.3235294117647059,11,24
709,202087,8-16 ft.,0.25,1,8
710,202087,Less Than 8 ft.,0.6029411764705882,41,0
711,202322,16-24 ft.,0.3443708609271523,52,16
712,202322,24+ ft.,0.35074626865671643,47,24
713,202322,8-16 ft.,0.35064935064935066,27,8
714,202322,Back Court Shot,0.0,0,50
715,202322,Less Than 8 ft.,0.5696969696969697,94,0
716,202323,16-24 ft.,0.475,19,16
717,202323,24+ ft.,0.12195121951219512,5,24
718,202323,8-16 ft.,0.37777777777777777,34,8
719,202323,Back Court Shot,0.0,0,50
720,202323,Less Than 8 ft.,0.5257731958762887,51,0
721,202324,16-24 ft.,0.4423076923076923,23,16
722,202324,8-16 ft.,0.37209302325581395,32,8
723,202324,Less Than 8 ft.,0.6440677966101694,114,0
724,202325,16-24 ft.,0.28,7,16
725,202325,24+ ft.,0.37735849056603776,40,24
726,202325,8-16 ft.,0.5,4,8
727,202325,Less Than 8 ft.,0.7407407407407407,20,0
728,202326,16-24 ft.,0.3291139240506329,26,16
729,202326,24+ ft.,0.36666666666666664,33,24
730,202326,8-16 ft.,0.2903225806451613,9,8
731,202326,Less Than 8 ft.,0.5170068027210885,152,0
732,202328,16-24 ft.,0.5,13,16
733,202328,8-16 ft.,0.3387096774193548,21,8
734,202328,Less Than 8 ft.,0.5368421052631579,204,0
735,202329,16-24 ft.,0.425,17,16
736,202329,24+ ft.,0.35668789808917195,56,24
737,202329,8-16 ft.,0.375,9,8
738,202329,Less Than 8 ft.,0.46923076923076923,61,0
739,202330,16-24 ft.,0.37333333333333335,28,16
740,202330,24+ ft.,0.36464088397790057,66,24
741,202330,8-16 ft.,0.4659090909090909,41,8
742,202330,Back Court Shot,0.0,0,50
743,202330,Less Than 8 ft.,0.5163398692810458,79,0
744,202331,16-24 ft.,0.368,46,16
745,202331,24+ ft.,0.3764705882352941,96,24
746,202331,8-16 ft.,0.3516483516483517,32,8
747,202331,Back Court Shot,0.0,0,50
748,202331,Less Than 8 ft.,0.5384615384615384,70,0
749,202332,8-16 ft.,1.0,1,8
750,202332,Less Than 8 ft.,0.5614035087719298,32,0
751,202334,8-16 ft.,0.4,2,8
752,202334,Less Than 8 ft.,0.6206896551724138,90,0
753,202335,16-24 ft.,0.25,1,16
754,202335,24+ ft.,0.30303030303030304,40,24
755,202335,8-16 ft.,0.5416666666666666,13,8
756,202335,Back Court Shot,0.0,0,50
757,202335,Less Than 8 ft.,0.5,22,0
758,202337,16-24 ft.,0.4,2,16
759,202337,24+ ft.,0.29545454545454547,13,24
760,202337,8-16 ft.,0.6666666666666666,2,8
761,202337,Less Than 8 ft.,0.5454545454545454,6,0
762,202338,16-24 ft.,0.25,3,16
763,202338,8-16 ft.,0.325,13,8
764,202338,Back Court Shot,0.0,0,50
765,202338,Less Than 8 ft.,0.45098039215686275,23,0
766,202339,16-24 ft.,0.4329896907216495,42,16
767,202339,24+ ft.,0.3739130434782609,43,24
768,202339,8-16 ft.,0.4,22,8
769,202339,Less Than 8 ft.,0.51875,83,0
770,202340,16-24 ft.,0.44881889763779526,57,16
771,202340,24+ ft.,0.32450331125827814,49,24
772,202340,8-16 ft.,0.29411764705882354,5,8
773,202340,Less Than 8 ft.,0.6190476190476191,52,0
774,202341,16-24 ft.,0.0,0,16
775,202341,24+ ft.,0.3181818181818182,7,24
776,202341,8-16 ft.,0.0,0,8
777,202341,Less Than 8 ft.,0.2857142857142857,4,0
778,202344,16-24 ft.,0.16666666666666666,2,16
779,202344,24+ ft.,0.1875,3,24
780,202344,8-16 ft.,0.08333333333333333,1,8
781,202344,Back Court Shot,0.0,0,50
782,202344,Less Than 8 ft.,0.49264705882352944,67,0
783,202349,16-24 ft.,0.4444444444444444,4,16
784,202349,24+ ft.,0.3157894736842105,12,24
785,202349,8-16 ft.,0.45454545454545453,5,8
786,202349,Less Than 8 ft.,0.36,9,0
787,202353,16-24 ft.,1.0,2,16
788,202353,24+ ft.,0.0,0,24
789,202353,Less Than 8 ft.,0.4,4,0
790,202355,16-24 ft.,0.2857142857142857,2,16
791,202355,8-16 ft.,0.43902439024390244,18,8
792,202355,Less Than 8 ft.,0.669683257918552,148,0
793,202357,16-24 ft.,0.25,1,16
794,202357,24+ ft.,0.3561643835616438,26,24
795,202357,8-16 ft.,0.25,1,8
796,202357,Less Than 8 ft.,0.5675675675675675,21,0
797,202362,16-24 ft.,0.1875,3,16
798,202362,24+ ft.,0.2962962962962963,8,24
799,202362,8-16 ft.,0.45454545454545453,5,8
800,202362,Less Than 8 ft.,0.5405405405405406,20,0
801,202379,16-24 ft.,0.0,0,16
802,202379,24+ ft.,0.09090909090909091,1,24
803,202379,8-16 ft.,0.0,0,8
804,202379,Less Than 8 ft.,0.5,6,0
805,202388,16-24 ft.,0.42857142857142855,3,16
806,202388,24+ ft.,0.35714285714285715,5,24
807,202388,8-16 ft.,0.0,0,8
808,202388,Less Than 8 ft.,0.5675675675675675,21,0
809,202389,16-24 ft.,0.6363636363636364,7,16
810,202389,24+ ft.,0.25,1,24
811,202389,8-16 ft.,0.24,6,8
812,202389,Less Than 8 ft.,0.5833333333333334,70,0
813,202391,16-24 ft.,0.4166666666666667,20,16
814,202391,24+ ft.,0.31958762886597936,31,24
815,202391,8-16 ft.,0.42857142857142855,15,8
816,202391,Less Than 8 ft.,0.5304347826086957,61,0
817,202397,16-24 ft.,0.40350877192982454,23,16
818,202397,24+ ft.,0.275,11,24
819,202397,8-16 ft.,0.38095238095238093,16,8
820,202397,Back Court Shot,0.0,0,50
821,202397,Less Than 8 ft.,0.4807692307692308,75,0
822,202498,16-24 ft.,0.48148148148148145,26,16
823,202498,24+ ft.,0.4305555555555556,31,24
824,202498,8-16 ft.,0.48484848484848486,16,8
825,202498,Less Than 8 ft.,0.494949494949495,49,0
826,202681,16-24 ft.,0.6363636363636364,14,16
827,202681,24+ ft.,0.24390243902439024,10,24
828,202681,8-16 ft.,0.5,12,8
829,202681,Less Than 8 ft.,0.5272727272727272,29,0
830,202682,16-24 ft.,0.32558139534883723,14,16
831,202682,24+ ft.,0.24358974358974358,19,24
832,202682,8-16 ft.,0.41379310344827586,12,8
833,202682,Back Court Shot,0.0,0,50
834,202682,Less Than 8 ft.,0.6076923076923076,79,0
835,202683,16-24 ft.,0.3333333333333333,7,16
836,202683,24+ ft.,0.6666666666666666,2,24
837,202683,8-16 ft.,0.5263157894736842,20,8
838,202683,Less Than 8 ft.,0.6031746031746031,114,0
839,202684,16-24 ft.,0.0,0,16
840,202684,8-16 ft.,0.25,3,8
841,202684,Less Than 8 ft.,0.5961538461538461,93,0
842,202685,16-24 ft.,0.6666666666666666,4,16
843,202685,8-16 ft.,0.2857142857142857,6,8
844,202685,Less Than 8 ft.,0.5619834710743802,68,0
845,202687,16-24 ft.,0.3333333333333333,1,16
846,202687,8-16 ft.,0.21052631578947367,4,8
847,202687,Less Than 8 ft.,0.574468085106383,54,0
848,202688,16-24 ft.,0.3684210526315789,49,16
849,202688,24+ ft.,0.33649289099526064,71,24
850,202688,8-16 ft.,0.375,21,8
851,202688,Back Court Shot,0.0,0,50
852,202688,Less Than 8 ft.,0.5435897435897435,106,0
853,202689,16-24 ft.,0.36,45,16
854,202689,24+ ft.,0.34146341463414637,56,24
855,202689,8-16 ft.,0.42857142857142855,33,8
856,202689,Back Court Shot,0.0,0,50
857,202689,Less Than 8 ft.,0.546875,105,0
858,202691,16-24 ft.,0.40217391304347827,37,16
859,202691,24+ ft.,0.43508771929824563,124,24
860,202691,8-16 ft.,0.43157894736842106,41,8
861,202691,Back Court Shot,0.0,0,50
862,202691,Less Than 8 ft.,0.5725190839694656,75,0
863,202692,16-24 ft.,0.2962962962962963,16,16
864,202692,24+ ft.,0.36923076923076925,24,24
865,202692,8-16 ft.,0.32075471698113206,17,8
866,202692,Back Court Shot,0.0,0,50
867,202692,Less Than 8 ft.,0.49557522123893805,56,0
868,202693,16-24 ft.,0.2711864406779661,16,16
869,202693,24+ ft.,0.3269230769230769,17,24
870,202693,8-16 ft.,0.391304347826087,18,8
871,202693,Back Court Shot,0.0,0,50
872,202693,Less Than 8 ft.,0.48484848484848486,48,0
873,202694,16-24 ft.,0.42696629213483145,38,16
874,202694,24+ ft.,0.3305785123966942,40,24
875,202694,8-16 ft.,0.39669421487603307,48,8
876,202694,Back Court Shot,0.0,0,50
877,202694,Less Than 8 ft.,0.5420560747663551,58,0
878,202695,16-24 ft.,0.38823529411764707,33,16
879,202695,24+ ft.,0.47580645161290325,59,24
880,202695,8-16 ft.,0.45614035087719296,52,8
881,202695,Less Than 8 ft.,0.6363636363636364,91,0
882,202696,16-24 ft.,0.46153846153846156,60,16
883,202696,24+ ft.,0.2,1,24
884,202696,8-16 ft.,0.4583333333333333,55,8
885,202696,Less Than 8 ft.,0.5730337078651685,102,0
886,202697,16-24 ft.,0.4444444444444444,8,16
887,202697,24+ ft.,0.3673469387755102,18,24
888,202697,8-16 ft.,0.0,0,8
889,202697,Less Than 8 ft.,0.5185185185185185,14,0
890,202699,16-24 ft.,0.45161290322580644,14,16
891,202699,24+ ft.,0.27586206896551724,24,24
892,202699,8-16 ft.,0.25,8,8
893,202699,Less Than 8 ft.,0.5838509316770186,94,0
894,202700,24+ ft.,0.4117647058823529,7,24
895,202700,8-16 ft.,0.5384615384615384,7,8
896,202700,Less Than 8 ft.,0.5185185185185185,14,0
897,202702,16-24 ft.,0.2,3,16
898,202702,8-16 ft.,0.4444444444444444,8,8
899,202702,Back Court Shot,0.0,0,50
900,202702,Less Than 8 ft.,0.6103896103896104,141,0
901,202703,16-24 ft.,0.3333333333333333,8,16
902,202703,24+ ft.,0.3046875,39,24
903,202703,8-16 ft.,0.2,4,8
904,202703,Less Than 8 ft.,0.5846153846153846,38,0
905,202704,16-24 ft.,0.26153846153846155,17,16
906,202704,24+ ft.,0.3464052287581699,53,24
907,202704,8-16 ft.,0.4411764705882353,45,8
908,202704,Back Court Shot,0.0,0,50
909,202704,Less Than 8 ft.,0.5092250922509225,138,0
910,202708,16-24 ft.,0.3875,31,16
911,202708,24+ ft.,0.25925925925925924,14,24
912,202708,8-16 ft.,0.5238095238095238,11,8
913,202708,Less Than 8 ft.,0.42857142857142855,27,0
914,202709,16-24 ft.,0.37209302325581395,16,16
915,202709,24+ ft.,0.23076923076923078,9,24
916,202709,8-16 ft.,0.36363636363636365,16,8
917,202709,Less Than 8 ft.,0.5051546391752577,49,0
918,202710,16-24 ft.,0.4423076923076923,46,16
919,202710,24+ ft.,0.25,21,24
920,202710,8-16 ft.,0.31746031746031744,20,8
921,202710,Back Court Shot,0.5,1,50
922,202710,Less Than 8 ft.,0.5930232558139535,102,0
923,202711,16-24 ft.,0.46153846153846156,6,16
924,202711,24+ ft.,0.3508771929824561,40,24
925,202711,8-16 ft.,0.34375,11,8
926,202711,Less Than 8 ft.,0.5777777777777777,52,0
927,202713,16-24 ft.,0.2857142857142857,2,16
928,202713,24+ ft.,0.3888888888888889,14,24
929,202713,8-16 ft.,0.5555555555555556,5,8
930,202713,Less Than 8 ft.,0.3888888888888889,7,0
931,202714,16-24 ft.,0.3333333333333333,4,16
932,202714,24+ ft.,0.2,4,24
933,202714,8-16 ft.,0.5,6,8
934,202714,Less Than 8 ft.,0.6956521739130435,16,0
935,202718,16-24 ft.,0.5,11,16
936,202718,24+ ft.,0.39080459770114945,34,24
937,202718,8-16 ft.,0.4444444444444444,8,8
938,202718,Less Than 8 ft.,0.5641025641025641,66,0
939,202720,16-24 ft.,0.2727272727272727,9,16
940,202720,24+ ft.,0.453125,29,24
941,202720,8-16 ft.,0.4888888888888889,22,8
942,202720,Back Court Shot,0.0,0,50
943,202720,Less Than 8 ft.,0.5742574257425742,58,0
944,202730,16-24 ft.,0.3877551020408163,19,16
945,202730,8-16 ft.,0.27586206896551724,8,8
946,202730,Less Than 8 ft.,0.6106194690265486,69,0
947,202734,16-24 ft.,0.2727272727272727,3,16
948,202734,24+ ft.,0.35714285714285715,5,24
949,202734,8-16 ft.,0.4,6,8
950,202734,Less Than 8 ft.,0.6666666666666666,22,0
951,202738,16-24 ft.,0.39285714285714285,22,16
952,202738,24+ ft.,0.34054054054054056,63,24
953,202738,8-16 ft.,0.3972602739726027,29,8
954,202738,Less Than 8 ft.,0.481981981981982,107,0
955,203076,16-24 ft.,0.42,63,16
956,203076,24+ ft.,0.3,18,24
957,203076,8-16 ft.,0.37404580152671757,49,8
958,203076,Less Than 8 ft.,0.6334661354581673,159,0
959,203078,16-24 ft.,0.41379310344827586,24,16
960,203078,24+ ft.,0.3894736842105263,37,24
961,203078,8-16 ft.,0.4,18,8
962,203078,Less Than 8 ft.,0.5769230769230769,45,0
963,203079,16-24 ft.,0.3283582089552239,22,16
964,203079,24+ ft.,0.3225806451612903,30,24
965,203079,8-16 ft.,0.2631578947368421,5,8
966,203079,Less Than 8 ft.,0.48717948717948717,57,0
967,203080,16-24 ft.,0.0,0,16
968,203080,8-16 ft.,0.3,3,8
969,203080,Less Than 8 ft.,0.5454545454545454,24,0
970,203081,16-24 ft.,0.43434343434343436,43,16
971,203081,24+ ft.,0.3968871595330739,102,24
972,203081,8-16 ft.,0.3888888888888889,21,8
973,203081,Less Than 8 ft.,0.4657534246575342,102,0
974,203082,16-24 ft.,0.40540540540540543,15,16
975,203082,24+ ft.,0.415929203539823,47,24
976,203082,8-16 ft.,0.46153846153846156,12,8
977,203082,Back Court Shot,0.0,0,50
978,203082,Less Than 8 ft.,0.8181818181818182,18,0
979,203083,16-24 ft.,0.0,0,16
980,203083,8-16 ft.,0.2653061224489796,13,8
981,203083,Back Court Shot,0.0,0,50
982,203083,Less Than 8 ft.,0.5491452991452992,257,0
983,203084,16-24 ft.,0.5681818181818182,25,16
984,203084,24+ ft.,0.38235294117647056,26,24
985,203084,8-16 ft.,0.4,14,8
986,203084,Less Than 8 ft.,0.5714285714285714,44,0
987,203085,16-24 ft.,0.45161290322580644,14,16
988,203085,24+ ft.,0.34328358208955223,23,24
989,203085,8-16 ft.,0.34782608695652173,8,8
990,203085,Back Court Shot,0.0,0,50
991,203085,Less Than 8 ft.,0.5421686746987951,45,0
992,203086,16-24 ft.,0.5365853658536586,22,16
993,203086,24+ ft.,0.36885245901639346,45,24
994,203086,8-16 ft.,0.5853658536585366,24,8
995,203086,Less Than 8 ft.,0.5526315789473685,21,0
996,203087,16-24 ft.,0.4444444444444444,16,16
997,203087,24+ ft.,0.3191489361702128,30,24
998,203087,8-16 ft.,0.4888888888888889,22,8
999,203087,Less Than 8 ft.,0.5656565656565656,56,0
1000,203088,16-24 ft.,0.4,2,16
1001,203088,24+ ft.,0.3125,5,24
1002,203088,8-16 ft.,0.2,1,8
1003,203088,Back Court Shot,0.0,0,50
1004,203088,Less Than 8 ft.,0.2727272727272727,3,0
1005,203089,8-16 ft.,0.38461538461538464,5,8
1006,203089,Less Than 8 ft.,0.6013513513513513,89,0
1007,203090,16-24 ft.,0.16666666666666666,1,16
1008,203090,24+ ft.,0.288135593220339,17,24
1009,203090,8-16 ft.,0.5,1,8
1010,203090,Back Court Shot,0.0,0,50
1011,203090,Less Than 8 ft.,0.5824175824175825,53,0
1012,203092,16-24 ft.,0.2857142857142857,6,16
1013,203092,8-16 ft.,0.09090909090909091,1,8
1014,203092,Less Than 8 ft.,0.4888888888888889,22,0
1015,203093,16-24 ft.,0.5,5,16
1016,203093,24+ ft.,0.2857142857142857,16,24
1017,203093,8-16 ft.,0.3333333333333333,4,8
1018,203093,Back Court Shot,0.0,0,50
1019,203093,Less Than 8 ft.,0.4835164835164835,88,0
1020,203094,16-24 ft.,0.3333333333333333,1,16
1021,203094,24+ ft.,0.37037037037037035,20,24
1022,203094,8-16 ft.,0.35294117647058826,6,8
1023,203094,Less Than 8 ft.,0.5901639344262295,36,0
1024,203095,16-24 ft.,0.3548387096774194,11,16
1025,203095,24+ ft.,0.38461538461538464,55,24
1026,203095,8-16 ft.,0.2857142857142857,8,8
1027,203095,Less Than 8 ft.,0.5546218487394958,66,0
1028,203096,16-24 ft.,0.4090909090909091,36,16
1029,203096,24+ ft.,0.26666666666666666,12,24
1030,203096,8-16 ft.,0.24242424242424243,8,8
1031,203096,Back Court Shot,0.0,0,50
1032,203096,Less Than 8 ft.,0.5038167938931297,66,0
1033,203098,16-24 ft.,0.5333333333333333,8,16
1034,203098,24+ ft.,0.14285714285714285,2,24
1035,203098,8-16 ft.,0.375,3,8
1036,203098,Less Than 8 ft.,0.6666666666666666,8,0
1037,203100,16-24 ft.,1.0,1,16
1038,203100,24+ ft.,0.25,3,24
1039,203100,8-16 ft.,0.0,0,8
1040,203100,Less Than 8 ft.,0.3611111111111111,13,0
1041,203101,8-16 ft.,0.6666666666666666,2,8
1042,203101,Less Than 8 ft.,0.5925925925925926,16,0
1043,203105,16-24 ft.,0.25,1,16
1044,203105,8-16 ft.,0.22727272727272727,5,8
1045,203105,Less Than 8 ft.,0.64,96,0
1046,203109,16-24 ft.,0.423728813559322,25,16
1047,203109,24+ ft.,0.3576158940397351,54,24
1048,203109,8-16 ft.,0.3448275862068966,10,8
1049,203109,Less Than 8 ft.,0.6239316239316239,73,0
1050,203110,16-24 ft.,0.29411764705882354,5,16
1051,203110,24+ ft.,0.3900709219858156,55,24
1052,203110,8-16 ft.,0.28,7,8
1053,203110,Less Than 8 ft.,0.5642023346303502,145,0
1054,203112,16-24 ft.,0.6666666666666666,2,16
1055,203112,24+ ft.,0.5,4,24
1056,203112,8-16 ft.,0.5,1,8
1057,203112,Less Than 8 ft.,0.6785714285714286,19,0
1058,203114,16-24 ft.,0.42063492063492064,53,16
1059,203114,24+ ft.,0.4647058823529412,79,24
1060,203114,8-16 ft.,0.40707964601769914,46,8
1061,203114,Less Than 8 ft.,0.4954954954954955,55,0
1062,203115,16-24 ft.,0.3333333333333333,15,16
1063,203115,24+ ft.,0.3880597014925373,52,24
1064,203115,8-16 ft.,0.31666666666666665,19,8
1065,203115,Back Court Shot,0.0,0,50
1066,203115,Less Than 8 ft.,0.5470588235294118,93,0
1067,203118,16-24 ft.,0.2857142857142857,2,16
1068,203118,24+ ft.,0.4426229508196721,27,24
1069,203118,8-16 ft.,0.6363636363636364,14,8
1070,203118,Less Than 8 ft.,0.6290322580645161,39,0
1071,203124,16-24 ft.,0.43333333333333335,13,16
1072,203124,24+ ft.,0.0,0,24
1073,203124,8-16 ft.,0.5652173913043478,13,8
1074,203124,Less Than 8 ft.,0.5636363636363636,31,0
1075,203135,16-24 ft.,0.5,2,16
1076,203135,8-16 ft.,0.4444444444444444,4,8
1077,203135,Less Than 8 ft.,0.4074074074074074,11,0
1078,203138,16-24 ft.,0.3333333333333333,8,16
1079,203138,24+ ft.,0.40540540540540543,60,24
1080,203138,8-16 ft.,0.5,12,8
1081,203138,Back Court Shot,0.0,0,50
1082,203138,Less Than 8 ft.,0.5636363636363636,31,0
1083,203141,16-24 ft.,0.2727272727272727,6,16
1084,203141,24+ ft.,0.44385026737967914,83,24
1085,203141,8-16 ft.,0.2777777777777778,5,8
1086,203141,Less Than 8 ft.,0.5087719298245614,29,0
1087,203143,16-24 ft.,1.0,1,16
1088,203143,24+ ft.,0.38095238095238093,8,24
1089,203143,8-16 ft.,0.5,1,8
1090,203143,Less Than 8 ft.,0.625,5,0
1091,203145,16-24 ft.,0.3076923076923077,8,16
1092,203145,24+ ft.,0.4122137404580153,54,24
1093,203145,8-16 ft.,0.46153846153846156,6,8
1094,203145,Less Than 8 ft.,0.5136986301369864,75,0
1095,203148,16-24 ft.,0.5,12,16
1096,203148,24+ ft.,0.3125,5,24
